business_id,name,address
mbglgx3nbRRPKxh0SxDjNQ,Parada Maimon,"345 N 12th St, Philadelphia, PA"
OHplb2m_dKPXY46mS0CqJQ,Stella Sera,"8630 Germantown Ave, Philadelphia, PA"
iX-B-N84nktxvhSwTYSfDw,Nauti Mermaid Crab House,"110 Chestnut St, Philadelphia, PA"
eLbKuFpCtHEjCkoWkDDk7g,Trattoria Carina,"2201 Spruce St, Philadelphia, PA"
eM5CowLA4lGmATovJrLRXQ,Al's Italiano Pizzeria & Ristorante,"8202 Roosevelt Blvd, Philadelphia, PA"
xz3z2vqP8XkAsA11HA9pDg,Smokey Pint,"2549 Orthodox St, Philadelphia, PA"
2GYg3liJ9-m6Z67L_4_BRQ,Weavers Way Co-Op,"559 Carpenter Ln, Philadelphia, PA"
CinrOH8rMB2hEvPY_iFOHA,Casselli's Ristorante,"7620 Ridge Ave, Philadelphia, PA"
YA4OQvZFowHG4_78xis7sg,Boricua Restaurant,"1149 N 3rd St, Philadelphia, PA"
JZVK_yoV48O_2gDykG_1Ow,Bonks Bar,"3467 Richmond St, Philadelphia, PA"
lIOEBs50Uk45ehz7zrtYmQ,Tandoori Of India,"1100 Jackson St, Philadelphia, PA"
pDurCski6kcl8mcXmpcKKw,Ace of Steaks,"3020 S Broad St, Philadelphia, PA"
gSw5N8h5lpC4XGw_nthyrQ,Sorrento's Pizza,"1624 W Olney Ave, Philadelphia, PA"
4SQ5uczVt66-GGGeNQRfEA,Rotten Ralph's,"201 Chestnut St, Philadelphia, PA"
vCHNWdW-ys-nWUx3Cpvk8Q,Swiss Haus Cafe & Pastry Bar,"1740 Sansom St, Philadelphia, PA"
htO_nlxkEsYHzDrtbiUxew,La Colombe Coffee,"130 S 19th St, Philadelphia, PA"
DsKzHnkLKnxZTVsFpts4oA,Red Owl Tavern,"433 Chestnut St, Philadelphia, PA"
eznriqn0sKt0D594H5OCcA,La Fonda De Teresita,"1446 S 8th St, Philadelphia, PA"
gHMN4jk8kjG50CH-IRY2Dw,Arbys Roast Beef,"2560 Aramingo Ave, Philadelphia, PA"
AxcyIxsjJbRNG2RFTguavw,Mike's Hot Dog Cart,"24th & Passyunk Ave, Philadelphia, PA"
_PQzeo8P2sGczzFEifrK-Q,Claudio's Specialty Foods,"924-26 S 9th St, Philadelphia, PA"
7crp8LZA4HbkMAKyh8Wcdg,Romano's Pizza Express,"2901 N 5th St, Philadelphia, PA"
ihXHRu99MxQDiy_p1FKqhQ,Philly's Finest Pizza,"7962 Dungan Rd, Philadelphia, PA"
NBlB85ch_WCxYJ4fPWHxJA,MexiCali,"38th & Walnut, Philadelphia, PA"
9gObo5ltOMo6UgsaXaHPWA,R2L,"50 S 16th St, Fl 37, Philadelphia, PA"
LrMVQ2TlZyS82qTkDM9mxw,Feltonville Express Pizza,"4812 Rising Sun Ave, Philadelphia, PA"
Z5po0aTuzKKblek5y6Sp8Q,500 Degrees,"1504 Sansom St, Philadelphia, PA"
AwmeLVLEfdFoCa0LaF0UYA,The Beer Store,"399 Franklin Mills Cir, Philadelphia, PA"
jj9-k3CsTJz0a3_pP4RkJw,Tsaocaa & sushi corner,"1042 South St, Philadelphia, PA"
GNnDvJwtA9C1XFf-yv4KVA,La Marqueza - Food Truck,"Spring Garden St, Philadelphia, PA"
tqBkgu2wyCjYBWuTQoy2aw,Orchard Smoothie and Cafe,"1200  S Federal St, Philadelphia, PA"
L2pmVQMrpY-yZwZkZoRt5g,Giovanni's Pizzeria,"5604 Greene St, Philadelphia, PA"
fAKJLkzh71-K8ra82xZJWw,Liberty Bar & Grill,"2204 Market St, Philadelphia, PA"
D2gONomZQyRjxR3TMHJovw,Wawa,"201 S Broad St, Philadelphia, PA"
toMVWIsPJmS7-LiLAf2AfA,Ippolito's Seafood,"3400 S Lawrence St, Philadelphia, PA"
FKrP06TDAKtxNG1vrRQcQQ,Johnny Rockets,"443 South St, Philadelphia, PA"
vR9SKMvXCXyrl6u5ouWHBQ,Chan's Halal Restaurant,"5500 Lancaster Ave, Philadelphia, PA"
FIQZMB4G1pfqOAByuJ1SYA,Ruby Garden Restaurant,"6842 Bustleton Ave, Philadelphia, PA"
LACylKxImNI29DKUQpWuHw,Burger King,"15 S 8th St, Philadelphia, PA"
DRnvSL_I8MLuTLhl6O4JBQ,Gennaro's Tomato PIE,"1533 S 11th St, Philadelphia, PA"
HSXvx9ajd9cGDzYIScmrig,TyeMeka's Soul Food,"5920 Germantown Ave, Philadelphia, PA"
eaDZlSuVS0EY67Ke6pRP6Q,Penang,"117 N 10th St, Philadelphia, PA"
Dv6RfXLYe1atjgz3Xf4GGw,HipCityVeg,"127 S 18th St, Philadelphia, PA"
9iBlpXwgBFLVnx6RmHsiCQ,Foods On First,"1429 Arch St, Philadelphia, PA"
9PCPV34KV1B_E3v1IUi4tQ,African Small Pot,"6505 Woodland Ave, Philadelphia, PA"
F8yozE3NWnImNApHO347gQ,Marrakesh,"517 S Leithgow St, Philadelphia, PA"
BJphaOPeTtqUFF5pauQEhw,Los Caballos Locos,"101 W Ritner St, Philadelphia, PA"
UhSVDwQFW6mKmaEA5OTU7A,Sansom Kabob House,"1526 Sansom St, Philadelphia, PA"
NVN_23yYJDf_RAinqFICDA,Hot Diggity!,"630 South St, Philadelphia, PA"
eMiN8nm70jjKg8izikVWDA,Chickie's & Pete's,"1526 Packer Ave, Philadelphia, PA"
tJCnUtGdyPyOGt5kudLrTA,Wise Guys Pizza & Steaks,"4026 Market St, Philadelphia, PA"
QjktE2M71v56CVHERuyiTg,Layalena Hookah Lounge,"708 N 2nd St, Philadelphia, PA"
CldkS_vTY-vQKYw3LPXpuw,Domino's Pizza,"5711 Ridge Ave, Philadelphia, PA"
JUlsvVAvZvGHWFfkKm0nlg,El Camino Real,"1040 N 2nd St, Philadelphia, PA"
0zf4KKZqbqoxiuKzeZLDdg,PrimoHoagies,"128 S 11th St, Philadelphia, PA"
I9DCtzUgR4gamBFMVsdY8g,Capital Beer,"2661 E Cumberland St, Philadelphia, PA"
j9Ea81ctJGCVdU-qM1OuSQ,Rose's Water Ice,"4240 Pechin St, Philadelphia, PA"
piUZEndStsWNnRUwOPk8jA,King's Garden,"8225 Germantown Ave, Philadelphia, PA"
GYAX9mPGYx9VfwDiuIl_9Q,Nhu Y,"802 Christian St, Philadelphia, PA"
ydY1FKBgpgXvhxpVPMbinA,Numa,"108 S 18th St, Philadelphia, PA"
OHzX-ZD9qyoeoxR8Z0dlIA,Khyber Pass Pub,"56 S 2nd St, Philadelphia, PA"
VRnJgj0IvxoksHppE78X2Q,Lee How Fook,"219 N 11th St, Philadelphia, PA"
tQYOAfl33tmP4oWpfyRr6g,El Sabor Poblano,"1438 Federal St, Philadelphia, PA"
0mijbNf-7wiKJ9xto1pAyg,Spice Finch,"220 S 17th St, Philadelphia, PA"
Zh8X1au_crT9jBs2LlPb2Q,Aldine,"1901 Chestnut St, Philadelphia, PA"
EtKSTHV5Qx_Q7Aur9o4kQQ,Village Whiskey,"118 S 20th St, Philadelphia, PA"
TZ_pTn6SeZwRcnx6v3bREQ,Tsaocaa,"4415 Main St, Philadelphia, PA"
E1gf1YIWOo1BgzMUwJtEZg,Top Tomato Bar & Pizza,"116 S 11th St, Philadelphia, PA"
99zoELPcbwRBUqiPoaPqiQ,Bold Coffee Bar,"1623 Ridge Ave, Philadelphia, PA"
mj29-9AHH3OfaGWLPM2Jnw,Tankie's Tavern,"1720 W Moyamensing Ave, Philadelphia, PA"
DXYhpEv17mWqSqFjau7vhg,Eatalia,"2723 E Cumberland St, Philadelphia, PA"
Gw7UW0E2BguzL9suQnwDeg,SPOT Gourmet Burgers,"2821 W Girard Ave, Philadelphia, PA"
mBcvp7NarEQEviJyRiX23Q,Starbucks,"57-63 North Third St, Philadelphia, PA"
HG0Djdv_hQwFeE_-R2XFaA,Federal Donuts,"21 S 12th St, Philadelphia, PA"
f88P1gIbRpRzsYAHj9hGdA,Sid Booker's Shrimp,"4600 N Broad St, Philadelphia, PA"
r-kln94enJMMmCWmzbXO2g,Kermit's Bake Shoppe,"2204 Washington Ave, Philadelphia, PA"
dWoYU1l6t7_VB2LHYLHxmw,Olde City Food Market,"202 Market St, Philadelphia, PA"
eeKJYP614nNnDwnjKpl7XA,Punch Buggy Brewing,"1445 N American St, Philadelphia, PA"
2SYEGA2fZLdzZQ9lmIfM5Q,Urban Village Brewing Co,"1001 N 2nd St, Philadelphia, PA"
u7_3L1NBWgxhBM_B-cmmnA,Pizzeria Vetri,"1939 Callowhill St, Philadelphia, PA"
x1CpCXik31TwTtMPMcrcug,"A Tutti, Ristorante Italiano","5154 Ridge Ave, Philadelphia, PA"
dfKF-oAUf3yjnD0WBYDyZQ,The Cow and The Curd,"2210 Cottman Ave, Philadelphia, PA"
EAtdpksdWfWAaqh3XdnNNg,Essene Market & Café,"719 S 4th St, Philadelphia, PA"
XQWZQjC73fCTRGWnD18-Eg,Mac Mart,"104 South 18th St, Philadelphia, PA"
uVJkqQ1U9MH7hBorrwGhBg,Wishbone,"4034 Walnut St, Philadelphia, PA"
djtU6hvMyFN7emAJu9FvhQ,Walmart,"9745 Roosevelt Blvd, Ste A, Philadelphia, PA"
vcyyzUqEiCTSrFmHgqvxpg,SALERNO'S Ristorante & Pizzeria,"6500-02 Rising Sun Ave, Philadelphia, PA"
YtSqYv1Q_pOltsVPSx54SA,Rittenhouse Grill,"1701 Locust St, Philadelphia, PA"
rQW9iupvhk6ScPn2VPNLVQ,Octopus Falafel Truck,"20th & Ludlow St, Philadelphia, PA"
PYUI1OJVksGUbCrteU68bw,Bourbon & Branch,"705 N 2nd St, Philadelphia, PA"
pHBwvBG3iZdOfpLNZTkVWQ,Pasqually's Pizza,"200 S 43rd St, Philadelphia, PA"
CUksnsKMcWykT-rm0Lnw-w,South Philly Smökhaus,"821 Dudley St, Room 108, Philadelphia, PA"
X3pLW1Fq9SlbrUFsxgynwA,Moy Fong Restaurant,"7411 Stenton Ave, Philadelphia, PA"
AHqYW_taqAvhBkYBElkcTQ,Boom Buns,"6649 Castor Ave, Philadelphia, PA"
5eldbLrF_oodWvu1VuEP8w,1925 Cocktail Lounge,"111 S 17th St, Philadelphia, PA"
KnyuQ1D7QE7X8eMk8T3kTA,Tasties,"5241 Germantown Ave, Philadelphia, PA"
qDkbudGRfmJvf7trQZea4g,Ruth's Chris Steak House,"260 S Broad St, Philadelphia, PA"
cfjXBXseOIBKKnAIVf4fMw,Tbar,"117 S 12th St, Philadelphia, PA"
QvjY9esYNRMe_5kvT6TC5g,Chaat and Chai,"1532 Snyder Ave, Philadelphia, PA"
OKPUO8zvBBL-OA6-SfDx8Q,Heirloom Fine American Cookery,"Top of the Hill Plaza, 8705 Germantown Ave, Philadelphia, PA"
1DkolDhbc0kydORZCIp7Fw,Night Market,"1617 John F Kennedy Blvd, Philadelphia, PA"
Im4IDA9RXycirW_EZqAj5Q,The Fresh Market,"8208-18 Germantown Ave, Philadelphia, PA"
aCHS5pnDjChkHpFo4-EfKg,Bistro La Baia,"1700 Lombard St, Philadelphia, PA"
nl_La1sCrZG0xq0HNt4WsQ,Gianna's Grille,"507 S 6th St, Philadelphia, PA"
TQloD2_k3J67Q1J_picgfw,Wawa,"2535 Aramingo Ave, Philadelphia, PA"
7vSahcMGVWAra7M1RkwH0Q,Big Boyz,"1940 Cottman Ave, Philadelphia, PA"
wUnLSg_GKfEIQ5CQQ770_g,Vetri Cucina,"1312 Spruce St, Philadelphia, PA"
LWxC1AisOHQV-cfo5tprLQ,Burrito Bonito,"212 Market St, Philadelphia, PA"
nk2a2nI1jfln9zLpxEvTnw,Crime & Punishment Brewing,"2711 W Girard Ave, Philadelphia, PA"
DRr5xdfHtqgWfhmdTU1B8Q,London Grill,"2301 Fairmount Ave, Philadelphia, PA"
_RwlMTw9uFeOkfX9Ctf1HA,Dinardo's Famous Crabs,"312 Race St, Philadelphia, PA"
4-TKASCNK5-XBWdXmeXWbA,Wawa,"1300  Chestnut St, Philadelphia, PA"
L3V21nAe-CicW2bvtNWa0g,Mixx Japanese Cuisine and Noodle Bar,"1002 Arch St, Philadelphia, PA"
45tvAZaoMo0VhsJvPHf9sw,Lite Choice,"1528 Walnut St, Philadelphia, PA"
u9XTeDl_If4U5Eixl6ys7g,The Foodery,"837 N 2nd St, Philadelphia, PA"
VD4Rdyj0tauBckrTYgIcpQ,The Concourse at Comcast Center,"1701 John F Kennedy Blvd, Philadelphia, PA"
FBof1_DJG-IMRdk6WmY2IA,Poke Burri,"255 S  10th St, Philadelphia, PA"
GFBuCSY2jMRzg-E7Zhg1SA,Don Panchito Mexican Grill,"3180 Grant Ave, Philadelphia, PA"
AEgaEEWNGuXWBHUkf_fN3A,Starbucks,"1839 Chestnut St, Philadelphia, PA"
P1DkSlegzHKdxJAXe0QevA,Kumo Hibachi Sushi,"17 S 43rd St, Philadelphia, PA"
tJPaPZwRqFmDSEc8VEx9hA,Cosi,"2955 Market St, Philadelphia, PA"
_9x1oSQghxEPuUeb5NPShw,Fez Moroccon Restaurant,"620 S 2nd St, Philadelphia, PA"
78kUZU8GPfHgoYO_2CNbuQ,Ben & Jerry’s,"218 S 40th St, Philadelphia, PA"
YAUUdbESr8BYQ_TFgDjT5Q,Tokai Sushi Hibachi Steakhouses,"1699 Grant Ave, Philadelphia, PA"
O3XiguiWmlOWR72KerRoDA,Hale & True,"613 S 7th St, Philadelphia, PA"
ceSjm0nHamTmAd1tWcuDhw,Bread & Butter Philly - Breakfast Junction,"1517 E Wadsworth Ave, Philadelphia, PA"
GUMVStVaJfWmCIpQA4TtHg,Crazy Sushi,"1837 Chestnut St, Philadelphia, PA"
GmJDCmDhtKbjofeO35yBrw,The Freshworks of Port Richmond,"2634 Belgrade St, Philadelphia, PA"
4S_yN5o0EvXvV6GNvesTKw,Sister Muhammad's Kitchen,"4441 Germantown Ave, Philadelphia, PA"
U09S6VSTWCKteCDa72Td7Q,Watami Sushi & Hibachi,"11000 Roosevelt Blvd, Ste 154, Philadelphia, PA"
1_BzX6o0O6w_9yx9NczMrg,Wawa,"6701 Ridge Ave, Philadelphia, PA"
rxqcQ3fMMFsmKFo3EsBnEQ,Cousin’s Supermarket,"1900 N 5th St, Philadelphia, PA"
3pbc89Mbi-L7HjuAw-DQfw,Common Grounds Philly,"1626 Cecil B Moore Ave, Philadelphia, PA"
uBDXcXlLR9IuRV1N2m0SPQ,Pho Street,"2104 Market St, Philadelphia, PA"
H4t7YAtaDQ8bKOW452zSaA,Kopi Latte,"530 E Girard Ave, Philadelphia, PA"
IAyHcNx5IHoLf3V4dlgFCw,Pagoda Noodle Cafe,"125 Sansom Walkway, Philadelphia, PA"
pVHbXwsqLxNzAx9rdwy2EA,Marmont Steakhouse & Bar,"222 Market St, Philadelphia, PA"
6LHm5237s7sDCtoFncODLA,Let's Cultivate Food,"4658 Umbria St, Philadelphia, PA"
Q-prSTdggNlxAEFV88BZOw,Tria Cafe Wash West,"1137 Spruce St, Philadelphia, PA"
5FuQbcHTF_I7PWJzhCMObw,Larry's Steaks,"2459 N 54th St, Philadelphia, PA"
nB9dev-4Wzxo4NHJkQQmUQ,Market on Ninth,"943 S 9th St, Philadelphia, PA"
-Or44IdY51Ukd618kikmtA,Federal Donuts,"701 N Seventh St, Philadelphia, PA"
Ugoyu-TIppruxRTkbej3lA,Sole II Soul,"6139 Ridge Ave, Philadelphia, PA"
jLDwSeoQ_kDQwhnUJQO2yw,Sansom Kabob House,"1300 South St, Philadelphia, PA"
Es39sSDXiReBthHLBSD_Xw,Phillips Seafood,"17th & Race St, Philadelphia, PA"
QyWxTsVvvqSEpU1KNblRbQ,Say Cheese,"nan, Philadelphia, PA"
zBOy9arp97nuwKuTal5Mkg,New Number One Chinese Restaurant,"4251 Walnut St, Philadelphia, PA"
w_JNBcdRer2wZlKMiC4hHA,Flannel,"1819 E Passyunk Ave, Philadelphia, PA"
1DFvkUjtsqNRNlORaUYlFQ,Warsaw Cafe,"306 S 16th St, Philadelphia, PA"
MbKhuO-4uYPc0NRZDRWoew,MexiCali,"110 S 40th St, Philadelphia, PA"
1ENdYUfYzDu9yyI3-MVklA,Boostin' Bowls,"100 Levering St, Philadelphia, PA"
3ZynJ94VpIdDlaArmEp2Rg,More Than Just Ice Cream,"1119 Locust St, Philadelphia, PA"
Xkn6vebYLTY1aCe2J07MfA,Heffe,"1543 Spring Garden St, Philadelphia, PA"
LfrCUDzg66jncxLvNxBnlg,Bocconcini,"1334 Pine St, Philadelphia, PA"
7e4Z9_qGA0Vjb8xlFC61PA,Chef Joseph Poon,"1010 Cherry St, Philadelphia, PA"
CVrU9WrUHs2SShb6RRMwVA,Xenos Candy 'N' Gifts,"231 Chestnut St, Philadelphia, PA"
lRbHFOIFuusN2WOR_ypQ_A,Ants Pants Café,"2212 S St, Philadelphia, PA"
PjknD8uD_0tisZQbomiYoQ,McDonald's,"1706 Walnut St, Philadelphia, PA"
cXSyVvOr9YRN9diDkaWs0Q,Honey's Sit-N-Eat,"800 N 4th St, Philadelphia, PA"
D5V0Fawd6ODVgqCY8xngsw,Loews Philadelphia Hotel,"1200 Market St, Philadelphia, PA"
x03j48hmv0R7NQcUjD0MQg,Naf Naf Grill,"4040 City Ave, 2B, Philadelphia, PA"
oLuOJ-3q8zJ-mhrwcR28eg,B&B Breakfast and Lunch,"5601 Germantown Ave, Philadelphia, PA"
Su_KoRa64akK19myzyK3xA,Tre Scalini Ristorante,"1915 E Passyunk Ave, Philadelphia, PA"
XahxHmkaFOAwXix2VGRAUQ,Richie's,"1835 N 12th St, Ste 9, Temple University Main Campus, Philadelphia, PA"
-ATiAtTikuGuqvaW2O6tNA,Marathon,"121 S 16th St, Philadelphia, PA"
xCXGV3wEvYd4xBGx8ZRFQA,La Va Cafe,"2100 S St, Philadelphia, PA"
Fc_8eLlcq5yy4DzrEeqEaQ,Ken's Seafood Restaurant,"1004 Race St, Philadelphia, PA"
uKAbrDSJJzZliY1Yqu5KxQ,Scannicchio's,"2500 S Broad & Porter, Philadelphia, PA"
NwNGKIf_eQwvr6tzFX6eRA,ShopRite of Whitman Plaza,"330 Oregon Ave, Philadelphia, PA"
WpxcyiUAYYQAnivqz62JtA,3J's Food Market,"801 N 2nd St, Philadelphia, PA"
FU6CaKb9hePVMAsXO5W6pw,Aya's Pizza,"7144 Elmwood Ave, Philadelphia, PA"
J6MGQigHItdSlG-3XZ1myA,Bobo's Sports Bar,"6424 Castor Ave, Philadelphia, PA"
REt83ozDeIl6fCYZuAjNrA,Tran's Chinese Food Cart,"216 N 33rd St, Philadelphia, PA"
D4PD-ZKV06keByyoouJzhg,Mack's Boardwalk Pizza,"2700 S Hutchinson St, Philadelphia, PA"
y_JZFlF-4fwSIn4RJ2vMGw,Italiano's,"2551 S 12th St, Philadelphia, PA"
j_dA2oE0St07hd7bqLKgBg,To-Yo Japanese Restaurant,"13032 Bustleton Ave, Philadelphia, PA"
kz8OeP88ZYjDBWb0LePJ3A,Chill On the Hill,"5 E Highland Ave, Philadelphia, PA"
D4DZztR7vkbiED6txGUYFg,Red Kings 2 Restaurant,"1006 Race St, Philadelphia, PA"
AlxnbBd2JNkozNvI0OvRLQ,Murph's Bar,"202 E Girard Ave, Philadelphia, PA"
L3h60m908xbwVGI0_O4Ikw,Palm Tree Market,"4368 Cresson St, Philadelphia, PA"
paO0ETshl56TNSaEyzm9Cw,Brodo,"31 S 18th St, Philadelphia, PA"
hoYHhfn4w0mVjI60eHDHzA,Poke Bowl,"958 N 2nd St, Philadelphia, PA"
IH_ZeeTh13jQURbh31d1Kw,Bui's,"38th St & Spruce St, Philadelphia, PA"
u-8sFq05DQ6PYCR5HiKZ2w,Axis Pizza,"20 S 36th St, Philadelphia, PA"
DJJtybSWY0BygESsSrabqg,Texas Wieners,"1426 Snyder Ave, Philadelphia, PA"
4TRaSx4vcKfhm9Jx-heiqg,Cleopatra Cafe,"4145 Chestnut St, Philadelphia, PA"
-CRjqZ4GxZ6lIa_qMj7-yw,Spring Chinese Restaurant,"3739 Lancaster Ave, Philadelphia, PA"
KTGEa8V9ec0QBYM_uk1YLQ,Czerw's Kielbasy,"3370 Tilton St, Philadelphia, PA"
s3Q1J4XEVOBiZy9dYUpqpg,Green Eggs Cafe,"2327 Gaul St, Philadelphia, PA"
3lBooCffgkW7tVSG5kILBA,Porcini,"2048 Sansom St, Philadelphia, PA"
uIZwBkvWicqyWraXvYOipw,Sbraga,"440 S Broad St, Philadelphia, PA"
5rryuz2myZJI0EfWtrTMxw,MIUCHA,"222 N 10th St, Philadelphia, PA"
krTHKI0YOpASr4gz2CVWFw,Cosi,"235 S 15th St, Philadelphia, PA"
2D4xIM1ahHTQa6iV4m3p9Q,Whirled Peace,"1901 Callowhill St, Philadelphia, PA"
udsU77Rh2wAN7tEOmIUY7w,Binto,"4345 Main St, Philadelphia, PA"
Oun4NN-u5yiHIxDqtJnxgA,Federal Donuts,"1219 S 2nd St, Philadelphia, PA"
E8l_XGabADbFzal1p_HMTA,Giant Heirloom Market,"2303 Bainbridge St, Philadelphia, PA"
TCROPjxfzCZzrQjqLqstSg,Red Cup Cafe & Hookah Lounge,"400 Fairmount Ave, Philadelphia, PA"
IV9Zoou8edeyGZqaUQ2c7Q,Domino's Pizza,"3400 Aramingo Ave, Philadelphia, PA"
cPDX2Y4H0fks-Qj5tfBduA,Tartes Pastry Shop,"212 Arch St, Philadelphia, PA"
9c7MUiE6VI8NesjPdj5FkA,Bubblefish,"909 Arch St, Philadelphia, PA"
hKAh9ngwQ4pLpn8KfP3G_g,Wahoo's Fish Taco,"3180 Chestnut St, Philadelphia, PA"
ldr7iDtxFXX-q7tJuXqlGQ,Revolution House,"200 Market St, Philadelphia, PA"
61RiTA-T02sU84FhoCLz_g,The Lola Bean,"1325 Frankford Ave, Philadelphia, PA"
gQCKrqkalAc--4cuW_C_Ow,Tacconelli's Pizzeria,"2604 E Somerset St, Philadelphia, PA"
7hpUoYdAVToZXwuPRgoqdA,Chapterhouse Café & Gallery,"620 S 9th St, Philadelphia, PA"
59JWP6tOxoKIKeMSXcgNFw,Gilben's Bakery,"7405 Stenton Ave, Philadelphia, PA"
oa5h-kz5oFYHBKpasKYXQw,Charlie Gray's Rib Crib,"6333 Germantown Ave, Philadelphia, PA"
KZl-0F4hKwhKSLPmT-A6dw,Star Fusion,"2013 N 63rd St, Philadelphia, PA"
sqkFTos0GDwLY6WWQ0Hezg,Yamaki Sushi Bar,"209 S 20th St, Philadelphia, PA"
S8ZFYEgMejpChID8tzKo9A,Amada,"217 Chestnut St, Philadelphia, PA"
OoFCe8VbzzCr88SGC08omw,Buk Chon Korean Cuisine,"132 Chestnut St, Philadelphia, PA"
qaDImxPguQz0jToNYvB1Eg,Café y Chocolate,"1532 Snyder Ave, Philadelphia, PA"
RLtlS9CJlyGU3WIOLHxLwQ,Oishii,"138 Chestnut St, Philadelphia, PA"
BOUmrR6yo4cjeDJn-l_zFg,Dream House Asian Bistro,"6127 Ridge Ave, Philadelphia, PA"
yy3XuGkFIowGr3jL4uJkdA,Naked Chocolate Cafe,"31 S 18th St, Philadelphia, PA"
s_RStWu76oxfAPhmqmUMMw,The Yachtsman,"1444 Frankford Ave, Philadelphia, PA"
bzgAFmNxvQ7i-YscAiDoDA,Vince's Pizzeria of Fishtown,"965 Frankford Ave, Philadelphia, PA"
BqoOkuGKlbDI3L_A4I3pkA,Joa Mart,"361 W Hortter St, Philadelphia, PA"
mrMNJ_g5qF2PRT7NP-ZLjA,Pho Nam Vietnamese Restaurant,"501 Adams Ave, Philadelphia, PA"
p1PQZFieSwQVd3PPtuaL8A,Core De Roma,"214 South St, Philadelphia, PA"
3wg8xiywSGA96DWCF0WOLw,Jimmy G's Steaks,"695 N Broad St, Philadelphia, PA"
_f3JQU6IXpGmTLaSqGy79g,BRÜ Craft & Wurst,"1318 Chestnut St, Philadelphia, PA"
oJxsRgj8Un9VAPXpaDuufA,Bank & Bourbon,"1200 Market St, Philadelphia, PA"
Iyopb5uFIBT_HOgp8ipSfw,Le Viet Restaurant,"1019 S 11th St, Philadelphia, PA"
U0voDyTp7mD1poGc1lTcCw,Pete's Pizza,"201 S 60th St, Philadelphia, PA"
qtNCq2sRvDFHZK9V8kKYoQ,Master Wok,"1625 Chestnut St, Ste F11, Philadelphia, PA"
mzJ7BxxhLtm-TD1vyne1yg,Neighborhood Ramen,"617 S 3rd St, Philadelphia, PA"
NclhxRbf369-sVEKDNmdaQ,Tsaocaa,"1715 Chestnut St, Philadelphia, PA"
P-wxKPAdWaU7tsCdA5ZfGQ,Saladworks,"2508-10 Welsh Rd, Philadelphia, PA"
-UgmhgFa6biagbAXEPpNhA,H. K. Golden Phoenix,"911 Race St, Philadelphia, PA"
0o8k654DD4h8ywBOXP1GRA,El Purepecha,"315 N 12th St, Philadelphia, PA"
evM71YsOcaH9NVNWbJqMxg,SS Franklin Fountain,"299 S Christopher Columbus Blvd, Philadelphia, PA"
v6tFMx_fKBcfiBagKb_EIg,Daleng Restaurant,"4653 Walnut St, Philadelphia, PA"
48hwr-F1xEFfHdTD1ueE2A,Starbucks,"337-341 South Broad St, Philadelphia, PA"
V6nHZ__onRImXrX0u5Mu8w,Philomena Santucci's Square Pizza,"4010 Cottman Ave, Philadelphia, PA"
TjwWB-ET-qmO2-8bfIHMig,Cheu Fishtown,"1416 Frankford Ave, Philadelphia, PA"
09yzPKqhvm_kJo6S5vsS3w,John Yi Fish Market,"51 N 12th St, Philadelphia, PA"
VEJKp3OEePyqnez_GrmamQ,Omega Pizza & Restaurant,"2145 S St, Philadelphia, PA"
PBjjuAkc9QX2UWMc3RWXQQ,Fiorella's Sausage,"817 Christian St, Philadelphia, PA"
RRIJlZUVvz2CkMrDn2UziQ,El Merkury,"2104 Chestnut St, Philadelphia, PA"
b1okJ5qEPCIHbIgQ1NGyXQ,La Mula Terca,"2053 S Beechwood St, Philadelphia, PA"
J0_WwhnmqLLR83WArIUdEg,Haute Restaurant & Lounge,"1420 Locust St, Philadelphia, PA"
u4qdPm5pLtrcv5tXv9qhng,Franklin Ice Cream Bar,"112 Market St, Philadelphia, PA"
zRjUMHQJ5gAmFhcXZtLacA,Vietnam Restaurant,"221 N 11th St, Philadelphia, PA"
_MU-PDD75XolYe0BKcIiVA,Metropolitan Bakery,"12th and Arch, Philadelphia, PA"
f4XSOzFOQDydPyqavMV7cA,Peet's Coffee & Tea,"8000 Essington Ave, Philadelphia, PA"
k9QaQYOU-egM3UpS8daiYA,Spiro's Pizza,"3958 W Girard Ave, Philadelphia, PA"
hJofmH7_OYwwCGeFVPBSvw,Under the C,"1701 John F Kennedy Blvd, Philadelphia, PA"
82pcio87ozvTYLFow_n8sQ,ACME Markets,"5927-59 Ridge Ave, Philadelphia, PA"
ExfSwwCB1zQ6ZGd_UQ4wYQ,Starbucks,"600 9th St, Philadelphia, PA"
MMmAjGRH4KRXrGbKO9cseA,Sakeya Japanese Restaurant,"1420 Locust St, Philadelphia, PA"
mJ_itjZYQ_OA71q2NaWE4Q,Carangi Baking,"2655 S Iseminger St, Philadelphia, PA"
0m5uP9SGYT7w6liaBROwXw,Ground Up Coffee Shop,"1926 E Passyunk Ave, Philadelphia, PA"
HRImZ4HeqDJQ5hxSMMlW6w,Machismo Burrito Bar,"4330 Main St, Philadelphia, PA"
aaqm5vJvVj3vyMeGwPqxEw,Side of the Road Jerk Chicken,"6554 North Lambert St., Philadelphia, PA"
ZVu9TDpTvIgCN8x6IY-KmA,Oregon Diner,"302 W Oregon Ave, Philadelphia, PA"
n5TNfoXg1i8wX5R3iY4WUA,Cinder Copper & Lace,"1500 Locust St, Philadelphia, PA"
iiHWdMjPZhQPTC86p86X9Q,Jembatan 5,"932 S 10th St, Philadelphia, PA"
